"","sex","age","entity","year_month","head_count"
"1243","Female","Under25years","Carlow County","2003M02","203"
"1244","Female","Under25years","Cavan County","2003M02","165"
"1245","Female","Under25years","Clare County","2003M02","304"
"1246","Female","Under25years","Cork County","2003M02","1370"
"1247","Female","Under25years","Donegal County","2003M02","952"
"1248","Female","Under25years","Dublin County","2003M02","3204"
"1249","Female","Under25years","Galway County","2003M02","818"
"1250","Female","Under25years","Kerry County","2003M02","522"
"1251","Female","Under25years","Kildare County","2003M02","367"
"1252","Female","Under25years","Kilkenny County","2003M02","199"
"1253","Female","Under25years","Laoighis County","2003M02","240"
"1254","Female","Under25years","Leitrim County","2003M02","70"
"1255","Female","Under25years","Limerick County","2003M02","721"
"1256","Female","Under25years","Longford County","2003M02","150"
"1257","Female","Under25years","Louth County","2003M02","584"
"1258","Female","Under25years","Mayo County","2003M02","398"
"1259","Female","Under25years","Meath County","2003M02","229"
"1260","Female","Under25years","Monaghan County","2003M02","224"
"1261","Female","Under25years","North Tipperary","2003M02","213"
"1262","Female","Under25years","Offaly County","2003M02","249"
"1263","Female","Under25years","Roscommon County","2003M02","102"
"1264","Female","Under25years","Sligo County","2003M02","185"
"1265","Female","Under25years","South Tipperary","2003M02","312"
"1266","Female","Under25years","Waterford County","2003M02","471"
"1267","Female","Under25years","Westmeath County","2003M02","350"
"1268","Female","Under25years","Wexford County","2003M02","712"
"1269","Female","Under25years","Wicklow County","2003M02","313"
"1270","Female","25yearsandover","Carlow County","2003M02","731"
"1271","Female","25yearsandover","Cavan County","2003M02","633"
"1272","Female","25yearsandover","Clare County","2003M02","1654"
"1273","Female","25yearsandover","Cork County","2003M02","5867"
"1274","Female","25yearsandover","Donegal County","2003M02","2986"
"1275","Female","25yearsandover","Dublin County","2003M02","13299"
"1276","Female","25yearsandover","Galway County","2003M02","3072"
"1277","Female","25yearsandover","Kerry County","2003M02","2488"
"1278","Female","25yearsandover","Kildare County","2003M02","1703"
"1279","Female","25yearsandover","Kilkenny County","2003M02","719"
"1280","Female","25yearsandover","Laoighis County","2003M02","728"
"1281","Female","25yearsandover","Leitrim County","2003M02","445"
"1282","Female","25yearsandover","Limerick County","2003M02","2723"
"1283","Female","25yearsandover","Longford County","2003M02","597"
"1284","Female","25yearsandover","Louth County","2003M02","2508"
"1285","Female","25yearsandover","Mayo County","2003M02","2122"
"1286","Female","25yearsandover","Meath County","2003M02","1139"
"1287","Female","25yearsandover","Monaghan County","2003M02","801"
"1288","Female","25yearsandover","North Tipperary","2003M02","947"
"1289","Female","25yearsandover","Offaly County","2003M02","901"
"1290","Female","25yearsandover","Roscommon County","2003M02","494"
"1291","Female","25yearsandover","Sligo County","2003M02","755"
"1292","Female","25yearsandover","South Tipperary","2003M02","1130"
"1293","Female","25yearsandover","Waterford County","2003M02","1998"
"1294","Female","25yearsandover","Westmeath County","2003M02","1233"
"1295","Female","25yearsandover","Wexford County","2003M02","2605"
"1296","Female","25yearsandover","Wicklow County","2003M02","1463"
"1297","Male","Under25years","Carlow County","2003M03","260"
"1298","Male","Under25years","Cavan County","2003M03","186"
"1299","Male","Under25years","Clare County","2003M03","386"
"1300","Male","Under25years","Cork County","2003M03","1892"
"1301","Male","Under25years","Donegal County","2003M03","1255"
"1302","Male","Under25years","Dublin County","2003M03","5271"
"1303","Male","Under25years","Galway County","2003M03","987"
"1304","Male","Under25years","Kerry County","2003M03","600"
"1305","Male","Under25years","Kildare County","2003M03","522"
"1306","Male","Under25years","Kilkenny County","2003M03","334"
"1307","Male","Under25years","Laoighis County","2003M03","245"
"1308","Male","Under25years","Leitrim County","2003M03","79"
"1309","Male","Under25years","Limerick County","2003M03","1056"
"1310","Male","Under25years","Longford County","2003M03","192"
"1311","Male","Under25years","Louth County","2003M03","847"
"1312","Male","Under25years","Mayo County","2003M03","528"
"1313","Male","Under25years","Meath County","2003M03","278"
"1314","Male","Under25years","Monaghan County","2003M03","312"
"1315","Male","Under25years","North Tipperary","2003M03","299"
"1316","Male","Under25years","Offaly County","2003M03","262"
"1317","Male","Under25years","Roscommon County","2003M03","128"
"1318","Male","Under25years","Sligo County","2003M03","290"
"1319","Male","Under25years","South Tipperary","2003M03","457"
"1320","Male","Under25years","Waterford County","2003M03","703"
"1321","Male","Under25years","Westmeath County","2003M03","333"
"1322","Male","Under25years","Wexford County","2003M03","701"
"1323","Male","Under25years","Wicklow County","2003M03","494"
"1324","Male","25yearsandover","Carlow County","2003M03","988"
"1325","Male","25yearsandover","Cavan County","2003M03","1011"
"1326","Male","25yearsandover","Clare County","2003M03","1804"
"1327","Male","25yearsandover","Cork County","2003M03","8861"
"1328","Male","25yearsandover","Donegal County","2003M03","4868"
"1329","Male","25yearsandover","Dublin County","2003M03","21797"
"1330","Male","25yearsandover","Galway County","2003M03","4631"
"1331","Male","25yearsandover","Kerry County","2003M03","3082"
"1332","Male","25yearsandover","Kildare County","2003M03","2049"
"1333","Male","25yearsandover","Kilkenny County","2003M03","1234"
"1334","Male","25yearsandover","Laoighis County","2003M03","933"
"1335","Male","25yearsandover","Leitrim County","2003M03","601"
"1336","Male","25yearsandover","Limerick County","2003M03","4129"
"1337","Male","25yearsandover","Longford County","2003M03","838"
"1338","Male","25yearsandover","Louth County","2003M03","3454"
"1339","Male","25yearsandover","Mayo County","2003M03","3106"
"1340","Male","25yearsandover","Meath County","2003M03","1382"
"1341","Male","25yearsandover","Monaghan County","2003M03","1201"
"1342","Male","25yearsandover","North Tipperary","2003M03","1174"
"1343","Male","25yearsandover","Offaly County","2003M03","1246"
"1344","Male","25yearsandover","Roscommon County","2003M03","716"
"1345","Male","25yearsandover","Sligo County","2003M03","1168"
"1346","Male","25yearsandover","South Tipperary","2003M03","1750"
"1347","Male","25yearsandover","Waterford County","2003M03","2801"
"1348","Male","25yearsandover","Westmeath County","2003M03","1437"
"1349","Male","25yearsandover","Wexford County","2003M03","3150"
"1350","Male","25yearsandover","Wicklow County","2003M03","2151"
"1351","Female","Under25years","Carlow County","2003M03","205"
"1352","Female","Under25years","Cavan County","2003M03","171"
"1353","Female","Under25years","Clare County","2003M03","275"
"1354","Female","Under25years","Cork County","2003M03","1329"
"1355","Female","Under25years","Donegal County","2003M03","942"
"1356","Female","Under25years","Dublin County","2003M03","3167"
"1357","Female","Under25years","Galway County","2003M03","771"
"1358","Female","Under25years","Kerry County","2003M03","502"
"1359","Female","Under25years","Kildare County","2003M03","367"
"1360","Female","Under25years","Kilkenny County","2003M03","204"
"1361","Female","Under25years","Laoighis County","2003M03","224"
"1362","Female","Under25years","Leitrim County","2003M03","66"
"1363","Female","Under25years","Limerick County","2003M03","720"
"1364","Female","Under25years","Longford County","2003M03","151"
"1365","Female","Under25years","Louth County","2003M03","583"
"1366","Female","Under25years","Mayo County","2003M03","378"
"1367","Female","Under25years","Meath County","2003M03","236"
"1368","Female","Under25years","Monaghan County","2003M03","210"
"1369","Female","Under25years","North Tipperary","2003M03","226"
"1370","Female","Under25years","Offaly County","2003M03","245"
"1371","Female","Under25years","Roscommon County","2003M03","105"
"1372","Female","Under25years","Sligo County","2003M03","172"
"1373","Female","Under25years","South Tipperary","2003M03","295"
"1374","Female","Under25years","Waterford County","2003M03","478"
"1375","Female","Under25years","Westmeath County","2003M03","323"
"1376","Female","Under25years","Wexford County","2003M03","689"
"1377","Female","Under25years","Wicklow County","2003M03","317"
"1378","Female","25yearsandover","Carlow County","2003M03","742"
"1379","Female","25yearsandover","Cavan County","2003M03","625"
"1380","Female","25yearsandover","Clare County","2003M03","1556"
"1381","Female","25yearsandover","Cork County","2003M03","5666"
"1382","Female","25yearsandover","Donegal County","2003M03","2899"
"1383","Female","25yearsandover","Dublin County","2003M03","12943"
"1384","Female","25yearsandover","Galway County","2003M03","3002"
"1385","Female","25yearsandover","Kerry County","2003M03","2354"
"1386","Female","25yearsandover","Kildare County","2003M03","1662"
"1387","Female","25yearsandover","Kilkenny County","2003M03","691"
"1388","Female","25yearsandover","Laoighis County","2003M03","706"
"1389","Female","25yearsandover","Leitrim County","2003M03","447"
"1390","Female","25yearsandover","Limerick County","2003M03","2667"
"1391","Female","25yearsandover","Longford County","2003M03","606"
"1392","Female","25yearsandover","Louth County","2003M03","2465"
"1393","Female","25yearsandover","Mayo County","2003M03","2061"
"1394","Female","25yearsandover","Meath County","2003M03","1155"
"1395","Female","25yearsandover","Monaghan County","2003M03","769"
"1396","Female","25yearsandover","North Tipperary","2003M03","945"
"1397","Female","25yearsandover","Offaly County","2003M03","869"
"1398","Female","25yearsandover","Roscommon County","2003M03","473"
"1399","Female","25yearsandover","Sligo County","2003M03","752"
"1400","Female","25yearsandover","South Tipperary","2003M03","1110"
"1401","Female","25yearsandover","Waterford County","2003M03","1960"
"1402","Female","25yearsandover","Westmeath County","2003M03","1210"
"1403","Female","25yearsandover","Wexford County","2003M03","2506"
"1404","Female","25yearsandover","Wicklow County","2003M03","1408"
"1405","Male","Under25years","Carlow County","2003M04","255"
"1406","Male","Under25years","Cavan County","2003M04","192"
"1407","Male","Under25years","Clare County","2003M04","401"
"1408","Male","Under25years","Cork County","2003M04","1871"
"1409","Male","Under25years","Donegal County","2003M04","1231"
"1410","Male","Under25years","Dublin County","2003M04","5372"
"1411","Male","Under25years","Galway County","2003M04","938"
"1412","Male","Under25years","Kerry County","2003M04","558"
"1413","Male","Under25years","Kildare County","2003M04","501"
"1414","Male","Under25years","Kilkenny County","2003M04","327"
"1415","Male","Under25years","Laoighis County","2003M04","234"
"1416","Male","Under25years","Leitrim County","2003M04","84"
"1417","Male","Under25years","Limerick County","2003M04","986"
"1418","Male","Under25years","Longford County","2003M04","208"
"1419","Male","Under25years","Louth County","2003M04","857"
"1420","Male","Under25years","Mayo County","2003M04","517"
"1421","Male","Under25years","Meath County","2003M04","271"
"1422","Male","Under25years","Monaghan County","2003M04","305"
"1423","Male","Under25years","North Tipperary","2003M04","292"
"1424","Male","Under25years","Offaly County","2003M04","257"
"1425","Male","Under25years","Roscommon County","2003M04","118"
"1426","Male","Under25years","Sligo County","2003M04","293"
"1427","Male","Under25years","South Tipperary","2003M04","448"
"1428","Male","Under25years","Waterford County","2003M04","702"
"1429","Male","Under25years","Westmeath County","2003M04","315"
"1430","Male","Under25years","Wexford County","2003M04","661"
"1431","Male","Under25years","Wicklow County","2003M04","498"
"1432","Male","25yearsandover","Carlow County","2003M04","990"
"1433","Male","25yearsandover","Cavan County","2003M04","1015"
